algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_basic,False,iitb,4,-222 667357419 -282 667357415,100 0,667357415 -222 -282 668620103 667357419,ppa_basic_100_0_16,20000,True,251.2727948897445,113.65836291814593,287.4871190927968,3043,712,3043,3.1972113334066226
ppa_basic,False,iitb,4,4369058864 -266 5366445083 3215340463,100 5,4369058864 5366445083 3215340463 667357382 -266,ppa_basic_100_5_69,20000,True,179.19750925277583,91.00196058817644,202.4068641645125,1513,532,1513,2.6919051629010182
ppa_basic,False,iitb,4,668620103 -266 3215340463 -282,100 0,667357412 -282 3215340463 -266 668620103 667357401,ppa_basic_100_0_18,20000,True,220.9076136780345,92.32639930659732,263.7680184685135,2868,454,2868,3.591448928715641
ppa_basic,False,iitb,4,668620103 -266 3215340463 -282,100 5,667357412 -282 3215340463 -266 668620103 667357401,ppa_basic_100_5_18,20000,True,174.16424350768412,109.88522185551888,195.59058405840585,1849,649,1849,2.349546824565382
ppa_basic,False,cair,1,1154147727,100 0,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,ppa_basic_100_0_83,20000,True,260.8565,134.561625,324.00393749999995,2464,600,2464,2.5459620093932105
ppa_basic,False,cair,3,1563324353 1563324349 1563324344,100 5,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_basic_100_5_103,20000,True,83.91828464132348,84.14611769411529,83.80436811492758,689,530,689,1.0990936088201573
ppa_basic,False,grid_5_5,4,4 2 17 22,100 0,4 17 2 22,ppa_basic_100_0_4,20000,True,113.6643227838608,52.28497325133743,125.3556274567224,899,266,899,2.874689329984073
ppa_basic,False,grid_5_5,3,15 22 16,100 5,22 20 16 15 23 3,ppa_basic_100_5_56,20000,True,120.92506225311264,72.74774572061936,136.13895168442633,685,410,685,2.25284991235797
ppa_basic,False,grid_5_5,3,24 8 22,100 0,24 3 22 8,ppa_basic_100_0_27,20000,True,508.0652763190797,63.30557639409852,592.7814096381238,19994,266,19994,10.952194263352588
ppa_basic,False,cair,4,1563324357 cluster_1563324010_1563324356 1563324324 1563324327,100 5,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,ppa_basic_100_5_14,20000,True,68.56671055336122,44.8465201739913,75.34390780460977,586,270,586,2.046630307363646
ppa_basic,False,grid_5_5,2,18 5,100 0,5 1 18 13,ppa_basic_100_0_6,20000,True,173.0828861443072,92.27953897694884,188.47399989047068,1782,401,1782,2.444579342755728
ppa_basic,False,grid_5_5,3,17 16 12,100 5,17 2 12 0 16,ppa_basic_100_5_99,20000,True,122.81349604881464,75.62865859757927,134.6097054116235,801,589,801,2.1205771588741182
ppa_basic,False,cair,4,1563324348 cluster_1563324004_1563324334 1563324327 1563324349,100 0,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,ppa_basic_100_0_10,20000,True,112.01018282419211,40.27601119944003,147.87726863656815,1431,273,1431,4.170333451382772
ppa_basic,False,cair,4,1563324348 1563324343 1154147728 1563324324,100 5,1563324348 1563324324 1154147728 1563324343,ppa_basic_100_5_48,20000,True,74.10876087608762,48.92700520052005,81.30354821196406,620,261,620,1.9213291404245905
ppa_basic,False,grid_5_5,4,0 2 17 12,100 0,17 2 12 0 16,ppa_basic_100_0_31,20000,True,136.7852285228523,52.5967596759676,157.8323457345735,1080,445,1080,3.660672289399128
ppa_basic,False,grid_5_5,4,5 13 18 1,100 5,5 1 18 13,ppa_basic_100_5_42,20000,True,92.1985599279964,73.6105180259013,95.73913933791928,663,410,663,1.7284855114657594
ppa_basic,False,iitb,1,5366445083,100 0,4369058864 5366445083 3215340463 667357382 -266,ppa_basic_100_0_77,20000,True,995.5099984165876,183.70388519425973,1209.1431861066735,11414,965,11414,7.373405117726574
ppa_basic,False,iitb,3,667357419 1990860598 667357361,100 5,667357361 667357419 667357387 668685374 1990860598,ppa_basic_100_5_105,20000,True,212.01770619716905,151.21546541289453,228.0182958772413,1750,1248,1750,1.7973665510474353
ppa_basic,False,cair,4,1563324357 cluster_1563324010_1563324356 1563324324 1563324327,100 0,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,ppa_basic_100_0_14,20000,True,90.143,39.31605,104.66498571428572,804,241,804,3.068592330551537
ppa_basic,False,grid_5_5,1,3,100 5,24 3 22 8,ppa_basic_100_5_72,20000,True,248.5845529105821,209.3875025005001,256.05065775059774,1200,742,1200,1.4831205524446245
ppa_basic,False,iitb,1,5366445083,100 0,5882320075 cluster_-172_5366445082 5366445083 -222,ppa_basic_100_0_107,20000,True,948.7670423275129,156.19412618201832,1107.281625556612,6140,634,6140,8.811486995497388
