algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_fhum_3,False,iitb,2,1990860598 667357419,100 5,667357361 667357419 667357387 668685374 1990860598,ppa_fhum_3_100_5_76,20000,True,2125.0916662499167,4133.925815163034,1596.4511007464653,19995.0,19995.0,19995.0,0.448242456495212
ppa_fhum_3,False,grid_5_5,4,24 15 11 6,100 5,6 15 24 0 11 17,ppa_fhum_3_100_5_94,20000,True,211.144916,223.2194583333333,207.3319026315789,571.0,571.0,571.0,0.9721890194978492
ppa_fhum_3,False,grid_5_5,2,11 1,100 5,7 15 1 19 11,ppa_fhum_3_100_5_80,20000,True,876.4290883632546,151.2742311346702,1057.7178026704007,15888.0,551.0,15888.0,8.673237524208979
ppa_fhum_3,False,grid_5_5,2,2 0,100 5,17 2 12 0 16,ppa_fhum_3_100_5_36,20000,True,163.51230846169236,118.86759351870374,174.67348719743947,924.0,448.0,924.0,1.7453992383320711
ppa_fhum_3,False,iitb,4,667357382 4369058864 667357419 2055461156,100 5,667357419 667357382 4369058864 2055461156,ppa_fhum_3_100_5_67,20000,True,2198.528788598773,174.3169142657063,2603.3711634653864,19991.0,720.0,19991.0,17.701969382492482
ppa_fhum_3,False,cair,3,1154147726 1563324357 1154147727,100 5,1563324327 1154147726 1154147727 1563324357,ppa_fhum_3_100_5_100,20000,True,1466.6941611394416,91.61231376862314,1859.5746889596755,20001.0,277.0,20001.0,23.30400745714212
ppa_fhum_3,False,grid_5_5,3,15 17 11,100 5,6 15 24 0 11 17,ppa_fhum_3_100_5_35,20000,True,132.10088513276992,139.1425213782067,129.87721052894776,538.0,538.0,523.0,1.0131224959283835
ppa_fhum_3,False,grid_5_5,3,17 16 12,100 5,17 2 12 0 16,ppa_fhum_3_100_5_99,20000,True,207.6241972098605,174.20934046702337,215.9779113955697,948.0,453.0,948.0,1.4658732597848452
ppa_fhum_3,False,grid_5_5,4,0 2 17 12,100 5,17 2 12 0 16,ppa_fhum_3_100_5_31,20000,True,143.37305,101.23794,153.9068275,914.0,427.0,914.0,1.845110192535546
ppa_fhum_3,False,cair,1,1563324324,100 5,1563324353 1563324324 1563324336 414035791 cluster_1563324004_1563324334,ppa_fhum_3_100_5_43,20000,True,1437.3409582242675,2104.5142399839947,1180.7358498551414,19992.0,19992.0,19992.0,0.6723756916807653
ppa_fhum_3,False,iitb,2,667357415 667357419,100 5,667357415 -222 -282 668620103 667357419,ppa_fhum_3_100_5_20,20000,True,1926.853564101281,324.41398118494794,2348.548191184527,19983.0,1032.0,19983.0,7.528757593090784
ppa_fhum_3,False,iitb,1,667357361,100 5,667357361 667357419 667357387 668685374 1990860598,ppa_fhum_3_100_5_59,20000,True,2185.12099684258,4205.93254147246,1653.3284850978748,19952.0,19952.0,19952.0,0.4626379252172397
ppa_fhum_3,False,iitb,2,667357382 3215340463,100 5,4369058864 5366445083 3215340463 667357382 -266,ppa_fhum_3_100_5_17,20000,True,1918.1894293596029,167.75124512451245,2378.8310567898893,19997.0,557.0,19997.0,16.412008977783284
ppa_fhum_3,False,iitb,1,-266,100 5,-266 4369058864 667357382 -282 667357387 667357409,ppa_fhum_3_100_5_66,20000,True,2167.841897233201,273.738546722036,2799.2096807369235,19986.0,1025.0,19986.0,12.33817487094206
ppa_fhum_3,False,iitb,1,5366445083,100 5,5882320075 cluster_-172_5366445082 5366445083 -222,ppa_fhum_3_100_5_107,20000,True,1250.6364020833337,414.7475875,1417.8141650000002,19999.0,1823.0,19999.0,4.005883872110455
ppa_fhum_3,False,grid_5_5,1,17,100 5,4 17 2 22,ppa_fhum_3_100_5_57,20000,True,874.6033198259044,2628.759817899845,540.478272573725,19988.0,19988.0,8275.0,0.3253799283403519
ppa_fhum_3,False,cair,4,1563324336 1563324324 cluster_1563324004_1563324334 414035791,100 5,1563324353 1563324324 1563324336 414035791 cluster_1563324004_1563324334,ppa_fhum_3_100_5_33,20000,True,1373.3567333333333,2046.17276,1114.5813384615385,19999.0,19999.0,19941.0,0.6596984266264608
ppa_fhum_3,False,cair,4,1563324327 1563324357 1154147727 1154147726,100 5,1563324327 1154147726 1154147727 1563324357,ppa_fhum_3_100_5_41,20000,True,1440.847318045973,84.99432556744325,1828.2338873255533,20001.0,277.0,20001.0,25.649546393905386
ppa_fhum_3,False,cair,3,1563324353 1563324349 1563324344,100 5,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_fhum_3_100_5_103,20000,True,1189.381231418966,123.41166124864549,1722.366016504126,19994.0,448.0,19994.0,17.955752714262914
ppa_fhum_3,False,grid_5_5,4,1 15 19 7,100 5,7 15 1 19 11,ppa_fhum_3_100_5_55,20000,True,865.6933979999999,138.84045000000003,1047.406635,15943.0,525.0,15943.0,9.40731999608093
ppa_fhum_3,False,grid_5_5,4,20 23 16 15,100 5,22 20 16 15 23 3,ppa_fhum_3_100_5_29,20000,True,413.146645325864,77.55249337268044,519.1237459426588,4877.0,451.0,4877.0,8.106581240843687
ppa_fhum_3,False,grid_5_5,4,21 1 8 15,100 5,8 15 1 21 2,ppa_fhum_3_100_5_15,20000,True,643.1901944902755,304.27646617669114,727.9186265686716,20000.0,1431.0,20000.0,2.561922606578483
ppa_fhum_3,False,cair,3,1563324343 cluster_1563324333_1563324337 1563324357,100 5,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_fhum_3_100_5_47,20000,True,1264.5634186581342,193.66834316568344,1676.4461400013847,20001.0,454.0,20001.0,9.730150409802423
