algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_fhum_2,False,cair,1,1563324324,100 5,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,ppa_fhum_2_100_5_1,20000,True,1792.05462472075,152.33524223933847,2611.914315961455,19993.0,389.0,19993.0,17.54727868570048
ppa_fhum_2,False,cair,1,1563324324,100 5,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,ppa_fhum_2_100_5_49,20000,True,2869.4012688254475,158.60313234338284,3643.915022106038,20000.0,330.0,20000.0,24.56631610895975
ppa_fhum_2,False,cair,1,1563324357,100 5,1563324327 1154147726 1154147727 1563324357,ppa_fhum_2_100_5_97,20000,True,1644.8926890788985,137.42800890044504,2075.596883415599,19998.0,593.0,19998.0,16.30349978379059
ppa_fhum_2,False,cair,4,1563324357 cluster_1563324010_1563324356 1563324324 1563324327,100 5,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,ppa_fhum_2_100_5_14,20000,True,2815.760820292319,69.29689765511725,3600.4647981886624,20000.0,304.0,20000.0,64.33806212530062
ppa_fhum_2,False,iitb,4,668620103 -266 3215340463 -282,100 5,667357412 -282 3215340463 -266 668620103 667357401,ppa_fhum_2_100_5_18,20000,True,3753.3357463159296,184.38803594052143,4942.984983107732,19995.0,661.0,19995.0,33.02463382151219
ppa_fhum_2,False,grid_5_5,4,24 22 8 3,100 5,24 3 22 8,ppa_fhum_2_100_5_40,20000,True,117.04024404880975,99.1732346469294,120.44348393488222,616.0,481.0,616.0,1.6581120965132368
ppa_fhum_2,False,cair,2,1563324344 1563324353,100 5,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_fhum_2_100_5_62,20000,True,1242.4774578097747,197.49079258740792,1764.970790420958,20001.0,477.0,20001.0,9.449028435520924
ppa_fhum_2,False,grid_5_5,3,2 21 8,100 5,8 15 1 21 2,ppa_fhum_2_100_5_5,20000,True,125.00169625443816,125.51409711456718,124.8735960394059,592.0,464.0,592.0,1.1047315144174843
ppa_fhum_2,False,iitb,2,667357382 -266,100 5,-266 4369058864 667357382 -282 667357387 667357409,ppa_fhum_2_100_5_88,20000,True,1620.58444375,202.2018,2093.378658333333,19999.0,744.0,19999.0,12.79285570744534
ppa_fhum_2,False,cair,2,1563324324 1563324348,100 5,1563324348 1563324324 1154147728 1563324343,ppa_fhum_2_100_5_19,20000,True,867.4619388888888,110.730575,1083.6709,19999.0,372.0,19999.0,11.820391252908536
